Open,High,Low,Close,Volume,WAP,Count,Minute,Tesla3,Tesla6,Tesla9,Decision,EXECUTE
0.007089,0.007091,0.0070865,0.007091,100,0.00708895,66,10,-1.51E-05,-2.32E-05,-1.28E-05,NO,NO
0.007091,0.0070925,0.00709,0.0070925,37,0.0070908,23,15,-1.57E-05,-2.04E-05,-8.28E-06,NO,NO
0.0070915,0.007095,0.007091,0.0070945,50,0.0070937,33,20,-1.37E-05,-1.29E-05,-1.08E-06,BUY,NO
0.007094,0.007096,0.0070935,0.007096,21,0.0070943,11,25,-8.75E-06,-3.27E-06,9.18E-06,BUY,NO
0.007096,0.007098,0.007093,0.007097,84,0.00709555,40,30,-5.88E-06,2.94E-06,1.16E-05,BUY,NO
0.007097,0.0070975,0.007095,0.0070975,14,0.0070957,14,35,-2.64E-06,9.60E-06,9.68E-06,BUY,NO
0.0070975,0.0070985,0.0070955,0.0070975,24,0.0070967,22,40,1.05E-07,1.24E-05,6.44E-06,NO,NO
0.007096,0.0071,0.0070935,0.0070975,89,0.00709695,48,45,1.37E-06,1.21E-05,2.84E-06,NO,NO
0.0070985,0.0070985,0.0070955,0.0070965,57,0.00709705,38,50,4.56E-06,1.39E-05,5.40E-06,NO,NO
0.0070965,0.0070985,0.0070965,0.0070975,24,0.00709715,19,55,5.40E-06,7.65E-06,6.30E-07,NO,NO
0.007098,0.0070995,0.007096,0.007097,12,0.00709805,12,0,7.35E-06,6.63E-06,2.21E-06,SELL,NO
0.0070945,0.0070945,0.0070925,0.0070945,25,0.00709345,19,5,5.97E-06,1.71E-06,-3.69E-06,SELL,NO
0.0070945,0.0070985,0.007094,0.007097,12,0.00709615,12,10,2.45E-06,-5.40E-06,-8.82E-06,SELL,NO
0.007097,0.0070975,0.007095,0.007095,19,0.007096,12,15,3.59E-06,-6.00E-08,1.35E-06,NO,NO
0.0070945,0.0070945,0.0070915,0.0070925,27,0.0070925,19,20,5.25E-07,-4.11E-06,-2.39E-06,NO,NO
0.007093,0.007093,0.00709,0.007091,18,0.00709115,16,25,-3.38E-06,-1.09E-05,-6.39E-06,NO,NO
0.007092,0.0070935,0.0070905,0.0070905,35,0.0070918,25,30,-5.58E-06,-1.16E-05,-8.55E-06,NO,NO
0.0070925,0.0070945,0.007092,0.007094,58,0.0070934,37,35,-5.34E-06,-9.72E-06,-2.57E-06,NO,NO
0.007094,0.007096,0.007093,0.007093,40,0.0070945,34,40,-3.92E-06,-5.31E-06,5.36E-06,NO,NO
0.0070935,0.007097,0.0070935,0.007097,26,0.00709535,20,45,-3.96E-06,-1.26E-06,4.64E-06,BUY,NO
0.007097,0.007098,0.007095,0.007095,57,0.00709635,38,50,-3.00E-07,5.34E-06,8.69E-06,BUY,NO
0.0070955,0.007098,0.0070955,0.007098,28,0.0070966,19,55,-3.30E-07,7.35E-06,3.69E-06,NO,NO
0.0070975,0.007101,0.0070975,0.0070995,66,0.0070996,30,0,1.37E-06,1.16E-05,4.86E-06,NO,NO
0.0070975,0.007099,0.007097,0.007098,22,0.007098,14,5,4.83E-06,1.40E-05,5.67E-06,NO,NO
0.0070985,0.0070985,0.0070935,0.0070945,36,0.0070965,18,10,5.16E-06,1.08E-05,2.21E-06,NO,NO
0.0070945,0.0070965,0.0070945,0.0070965,24,0.00709565,14,15,3.17E-06,1.44E-06,-7.83E-06,SELL,NO
0.007097,0.007099,0.0070965,0.007099,18,0.00709735,13,20,4.94E-06,1.50E-06,-4.01E-06,SELL,NO
0.007099,0.0071,0.007098,0.0071,31,0.0070988,24,25,6.56E-06,2.88E-06,4.68E-06,NO,NO
0.0071,0.0071015,0.007099,0.007099,54,0.00710045,33,30,6.77E-06,4.23E-06,8.37E-06,NO,NO
0.007099,0.0071,0.0070975,0.0071,14,0.0070988,12,35,5.79E-06,4.92E-06,5.99E-06,NO,NO
0.0070995,0.0070995,0.0070985,0.0070985,12,0.00709895,11,40,4.14E-06,4.11E-06,1.08E-06,SELL,NO
0.0070985,0.0070985,0.0070975,0.0070985,8,0.00709795,8,45,2.10E-06,4.44E-06,-1.89E-06,NO,NO
0.0070985,0.0070985,0.007097,0.007098,17,0.0070977,14,50,7.05E-07,2.76E-06,-2.93E-06,NO,NO
0.0070975,0.0071,0.007097,0.0071,19,0.00709775,7,55,-9.00E-08,-1.11E-06,-2.70E-06,SELL,NO
0.0070995,0.0071,0.007099,0.007099,42,0.0070991,20,0,1.43E-06,-5.40E-07,1.94E-06,NO,NO
0.0070995,0.0071,0.007098,0.0070985,34,0.0070986,20,5,2.91E-06,1.20E-07,4.23E-06,NO,NO
0.007099,0.007101,0.007099,0.007101,31,0.00710025,14,10,2.07E-06,-5.70E-07,1.85E-06,NO,NO
0.0070995,0.0071005,0.0070995,0.0071005,11,0.00710005,6,15,2.18E-06,3.66E-06,3.42E-06,NO,NO
0.0071005,0.0071005,0.007099,0.007099,25,0.0071001,14,20,1.71E-06,5.25E-06,2.79E-06,NO,NO
0.0071005,0.0071025,0.0071005,0.007102,6,0.0071016,5,25,1.26E-06,5.22E-06,1.98E-06,NO,NO
0.0071,0.007101,0.007099,0.0070995,88,0.0070996,16,30,2.12E-06,6.03E-06,1.08E-06,NO,NO
0.0070995,0.0071015,0.0070995,0.0071005,88,0.00710065,31,35,1.44E-06,1.50E-06,-2.84E-06,NO,NO
0.007102,0.007103,0.0071015,0.007102,23,0.00710235,17,40,3.89E-06,4.38E-06,3.02E-06,NO,NO
0.0071015,0.0071025,0.0071015,0.0071025,17,0.00710165,10,45,4.56E-06,5.22E-06,3.15E-06,NO,NO
0.007103,0.007106,0.007103,0.0071055,45,0.00710485,25,50,4.85E-06,4.38E-06,4.55E-06,NO,NO
0.007106,0.007109,0.0071045,0.007106,87,0.00710665,48,55,7.80E-06,1.22E-05,1.10E-05,NO,NO
0.0071065,0.007108,0.007106,0.0071065,35,0.0071071,18,0,8.49E-06,1.46E-05,9.72E-06,NO,NO
0.0071065,0.0071105,0.0071065,0.007109,33,0.0071081,27,5,8.46E-06,1.38E-05,6.26E-06,NO,NO
0.007109,0.007112,0.0071085,0.00711,77,0.00710995,50,10,9.66E-06,1.80E-05,6.75E-06,NO,NO
0.0071115,0.0071115,0.007109,0.007109,58,0.0071096,23,15,1.25E-05,2.00E-05,0.00000999,NO,NO
0.007108,0.0071145,0.0071075,0.0071135,72,0.00711135,41,20,9.98E-06,1.18E-05,4.05E-07,NO,NO
0.007114,0.0071165,0.0071125,0.0071125,75,0.00711485,44,25,1.40E-05,1.83E-05,1.05E-05,NO,NO
0.007113,0.007116,0.007113,0.0071135,100,0.00711445,28,30,1.54E-05,1.74E-05,8.96E-06,NO,NO
0.0071145,0.007115,0.007112,0.007112,57,0.00711335,38,35,1.45E-05,1.57E-05,6.89E-06,NO,NO
0.0071115,0.007113,0.00711,0.00711,58,0.0071116,36,40,1.03E-05,8.97E-06,-3.87E-06,SELL,NO
0.00711,0.00711,0.0071075,0.007108,47,0.00710885,26,45,6.89E-06,2.52E-06,-9.95E-06,SELL,NO
0.0071075,0.0071105,0.0071075,0.0071105,59,0.00710895,36,50,1.80E-06,-7.83E-06,-1.40E-05,SELL,NO
0.00711,0.00711,0.0071085,0.0071085,40,0.00710905,18,55,1.83E-06,-7.41E-06,-4.37E-06,NO,NO
0.007109,0.0071095,0.0071045,0.0071055,160,0.0071067,72,0,4.05E-07,-1.07E-05,-2.12E-06,NO,NO
0.0071055,0.0071075,0.0071045,0.0071075,167,0.0071058,66,5,-4.38E-06,-1.79E-05,-8.24E-06,NO,NO
0.0071075,0.0071115,0.0071065,0.0071095,92,0.0071088,61,10,-5.75E-06,-1.30E-05,-3.51E-06,NO,NO
0.0071095,0.0071125,0.007109,0.00711,172,0.00711075,76,15,-4.10E-06,-3.69E-06,5.63E-06,BUY,NO
0.0071095,0.0071155,0.0071095,0.007114,99,0.0071133,54,20,-4.05E-06,1.23E-06,7.61E-06,BUY,EXECUTE
0.0071135,0.00713,0.007104,0.007104,246,0.00711725,92,25,-1.95E-07,1.20E-05,1.35E-05,BUY,NO
0.007104,0.007104,0.0069485,0.0070325,3501,0.00703035,1514,30,-1.73E-06,7.20E-06,-6.84E-06,NO,NO
0.0070315,0.007032,0.007011,0.0070195,2539,0.0070191,1347,35,-9.57E-05,-0.00018399,-0.000223155,SELL,NO
0.0070185,0.0070285,0.007011,0.007018,1090,0.00701945,625,40,-0.000108975,-0.00021411,-0.00018432,NO,NO
0.007018,0.007023,0.0070125,0.0070135,1196,0.0070175,648,45,-0.000107595,-0.00021825,-0.000100125,NO,NO
0.007014,0.00702,0.007004,0.007004,746,0.00701245,395,50,-0.00011025,-0.00023226,-2.11E-05,NO,NO
0.0070045,0.0070065,0.0069925,0.0069945,1116,0.0070003,556,55,-0.000118935,-0.00020265,-3.11E-05,NO,NO
0.006994,0.0069995,0.0069905,0.0069965,680,0.0069945,369,0,-0.000133035,-0.00017484,-5.50E-05,NO,NO
0.0069955,0.0069965,0.0069905,0.0069925,407,0.006993,226,5,-0.000137595,-0.00012369,-4.03E-05,BUY,NO
0.006992,0.006992,0.006981,0.006984,535,0.00698465,256,10,-0.00014403,-6.98E-05,-2.72E-05,BUY,NO
0.006985,0.0069925,0.006983,0.0069925,491,0.0069884,196,15,-0.000129705,-7.75E-05,-0.000029835,BUY,NO
0.006992,0.007007,0.00699,0.007007,697,0.00699885,331,20,-9.58E-05,-5.33E-05,2.25E-07,BUY,EXECUTE
0.0070065,0.0070065,0.006996,0.0069985,611,0.00699965,330,25,-5.26E-05,-8.43E-06,4.12E-05,BUY,NO
0.006998,0.007012,0.006998,0.0070115,928,0.0070051,459,30,-2.73E-05,-2.97E-06,2.14E-05,BUY,NO
0.007011,0.007021,0.0070035,0.0070205,824,0.0070128,426,35,-1.09E-05,3.59E-05,3.62E-05,BUY,NO
0.0070205,0.0070245,0.007016,0.007019,742,0.0070199,383,40,5.07E-06,6.36E-05,4.52E-05,NO,NO
0.007019,0.0070245,0.0070165,0.0070225,916,0.00701995,468,45,1.59E-05,0.00006774,3.63E-05,NO,NO
0.007023,0.007024,0.007016,0.0070185,1079,0.0070188,469,50,2.57E-05,6.86E-05,2.53E-05,NO,NO
0.007018,0.007018,0.007008,0.007009,1360,0.00701235,554,55,3.03E-05,4.90E-05,1.94E-06,NO,NO
0.0070085,0.0070205,0.0070035,0.0070045,1507,0.00701105,692,0,2.43E-05,1.52E-05,-2.64E-05,SELL,NO
0.007005,0.007012,0.0070035,0.007011,637,0.00700715,294,5,2.02E-05,-3.21E-06,-2.70E-05,SELL,NO
0.007009,0.0070135,0.0070065,0.0070125,162,0.0070093,83,10,0.000018225,-1.53E-05,-1.53E-05,SELL,NO
0.007012,0.007017,0.007009,0.007017,121,0.00701215,74,15,1.52E-05,-1.73E-05,2.48E-06,NO,NO
0.0070165,0.0070175,0.0070105,0.0070105,95,0.0070134,68,20,1.23E-05,-8.22E-06,1.59E-05,NO,NO
0.0070105,0.007012,0.0070075,0.007011,209,0.0070104,85,25,3.11E-06,-8.61E-06,5.22E-06,NO,NO
0.007011,0.007013,0.0070065,0.007007,82,0.00700925,56,30,-4.49E-06,-3.93E-06,-2.21E-06,BUY,NO
0.0070075,0.007011,0.007006,0.007009,144,0.0070084,77,35,-0.000011385,-3.81E-06,-1.05E-05,NO,NO
0.0070095,0.0070105,0.007007,0.007007,315,0.0070085,148,40,-0.00001056,-2.31E-06,-5.09E-06,NO,NO
0.0070065,0.0070105,0.0070025,0.00701,243,0.0070048,126,45,-9.65E-06,-7.20E-06,-5.90E-06,BUY,NO
0.0070105,0.0070105,0.0070045,0.0070045,198,0.007007,96,50,-5.63E-06,-8.79E-06,-3.15E-07,NO,NO
0.0070035,0.0070065,0.007002,0.0070035,218,0.00700405,124,55,-5.66E-06,-1.45E-05,-6.93E-06,NO,NO
0.007004,0.007005,0.006999,0.007001,466,0.00700115,151,0,-7.07E-06,-1.52E-05,-7.43E-06,NO,NO
0.007001,0.0070025,0.006998,0.0069995,146,0.0070009,67,5,-1.13E-05,-1.94E-05,-1.14E-05,NO,NO
0.007002,0.0070035,0.006999,0.0070005,101,0.00700075,50,10,-0.000011835,-1.51E-05,-6.57E-06,NO,NO
0.0070015,0.007004,0.0069995,0.007003,70,0.0070018,43,15,-1.22E-05,-1.45E-05,-2.12E-06,NO,NO
0.0070035,0.007005,0.007001,0.007002,90,0.0070032,48,20,-9.26E-06,-8.25E-06,5.40E-06,BUY,NO
0.007002,0.007004,0.007002,0.0070035,23,0.0070031,20,25,-7.85E-06,-3.96E-06,3.38E-06,BUY,NO
0.0070035,0.0070055,0.007003,0.007004,108,0.0070044,58,30,-5.33E-06,6.00E-08,3.92E-06,BUY,NO
0.007005,0.007006,0.0070045,0.0070045,104,0.0070053,51,35,-2.97E-06,7.17E-06,5.67E-06,NO,NO
0.007004,0.007006,0.0070035,0.007005,84,0.0070047,47,40,-1.73E-06,8.40E-06,2.34E-06,NO,NO
0.0070045,0.0070055,0.007001,0.0070015,151,0.0070039,65,45,4.20E-07,7.05E-06,8.10E-07,NO,NO
0.0070015,0.0070045,0.007001,0.0070025,104,0.00700245,56,50,-6.90E-07,1.17E-06,-6.75E-06,NO,NO
0.0070025,0.007003,0.0069985,0.0069995,71,0.00700165,38,55,9.15E-07,-1.56E-06,-5.81E-06,SELL,NO
0.006999,0.0070005,0.0069935,0.0069945,370,0.0069951,122,0,-9.90E-07,-8.82E-06,-1.03E-05,SELL,EXECUTE
0.0069945,0.006996,0.006994,0.0069955,353,0.00699455,112,5,-8.24E-06,-2.30E-05,-2.15E-05,NO,NO
0.0069965,0.0070005,0.0069965,0.007,115,0.00699845,72,10,-8.03E-06,-2.17E-05,-1.05E-05,NO,NO
0.007,0.007,0.006997,0.006998,69,0.0069982,43,15,-4.68E-06,-1.17E-05,6.44E-06,NO,NO
0.0069985,0.0069985,0.0069965,0.0069965,48,0.0069976,31,20,-6.78E-06,-1.16E-05,6.39E-06,NO,NO
0.0069965,0.0069965,0.0069915,0.006992,56,0.0069943,31,25,-8.79E-06,-8.94E-06,-5.40E-07,NO,NO
0.006992,0.0069955,0.006991,0.0069945,80,0.00699345,41,30,-0.00001371,-1.27E-05,-1.44E-05,NO,NO
0.006994,0.0069965,0.0069935,0.0069955,61,0.0069951,34,35,-0.000012435,-8.91E-06,-7.79E-06,BUY,NO
0.0069955,0.0069995,0.0069955,0.0069985,196,0.00699805,53,40,-9.45E-06,-3.06E-06,6.75E-07,BUY,NO
0.0069985,0.0069995,0.006997,0.006998,202,0.00699865,62,45,-3.00E-06,2.58E-06,1.10E-05,BUY,NO
0.006998,0.0069995,0.006996,0.006998,177,0.00699865,61,50,-1.35E-07,2.85E-06,7.25E-06,BUY,NO
0.006999,0.007001,0.0069985,0.0069995,177,0.00699965,31,55,1.67E-06,7.05E-06,4.37E-06,NO,NO
0.0069995,0.0070055,0.0069995,0.0070055,152,0.0070023,88,0,3.60E-06,1.07E-05,2.97E-06,NO,NO
0.0070055,0.007006,0.007003,0.007004,54,0.00700445,32,5,8.04E-06,2.08E-05,1.47E-05,NO,NO
0.0070035,0.007006,0.007003,0.007006,70,0.00700435,39,10,8.21E-06,1.84E-05,9.77E-06,NO,NO
0.0070065,0.0070075,0.0070035,0.0070045,58,0.0070058,36,15,1.14E-05,0.00001875,9.86E-06,NO,NO
0.0070045,0.007009,0.0070025,0.0070065,34,0.00700465,26,20,0.000012045,1.54E-05,3.33E-06,NO,NO
0.007006,0.0070075,0.0070055,0.0070065,41,0.0070068,17,25,1.21E-05,1.32E-05,1.85E-06,NO,NO
0.0070055,0.007006,0.007003,0.007003,82,0.00700465,52,30,1.18E-05,1.17E-05,2.70E-06,SELL,NO
0.0070035,0.0070035,0.006998,0.006998,140,0.007,72,35,7.76E-06,3.33E-06,-5.04E-06,SELL,NO
0.0069985,0.007,0.006996,0.006997,223,0.0069986,91,40,6.00E-07,-1.19E-05,-1.72E-05,SELL,NO
0.006997,0.006997,0.006993,0.006993,203,0.0069956,72,45,-2.42E-06,-0.00001683,-1.70E-05,SELL,NO
0.0069935,0.0069955,0.006993,0.0069955,98,0.006994,45,50,-8.06E-06,-2.60E-05,-1.86E-05,NO,NO
0.006995,0.0069975,0.006994,0.006994,128,0.00699555,61,55,-9.83E-06,-2.63E-05,-9.18E-06,NO,NO
0.0069945,0.006995,0.0069915,0.006994,97,0.0069932,42,0,-0.00001104,-2.16E-05,-3.29E-06,NO,NO
0.006995,0.006998,0.0069945,0.0069945,59,0.0069963,31,5,-1.29E-05,-2.02E-05,-1.76E-06,NO,NO
0.006995,0.006999,0.0069945,0.006998,33,0.006997,19,10,-1.17E-05,-9.75E-06,3.20E-06,BUY,NO
0.0069975,0.0069995,0.0069975,0.006999,69,0.00699875,14,15,-9.87E-06,4.80E-07,6.26E-06,BUY,NO
0.0069985,0.007,0.0069985,0.007,10,0.00699945,8,20,-6.48E-06,6.45E-06,8.33E-06,BUY,NO
0.0070005,0.007001,0.0069995,0.007001,24,0.0070002,18,25,-3.05E-06,1.29E-05,7.56E-06,NO,NO
0.007,0.0070005,0.0069975,0.006998,85,0.0069991,35,30,4.65E-07,1.28E-05,4.50E-06,NO,NO
0.006998,0.0070005,0.0069975,0.0069975,57,0.0069985,36,35,1.80E-06,7.29E-06,-2.97E-06,NO,NO
0.006997,0.0069985,0.006996,0.0069975,64,0.006997,35,40,2.18E-06,3.45E-06,-5.63E-06,NO,NO
0.0069965,0.006997,0.0069955,0.0069965,80,0.0069962,33,45,2.60E-06,-2.70E-06,-7.02E-06,SELL,NO
0.006996,0.0069965,0.0069945,0.006995,88,0.0069954,59,50,1.61E-06,-6.60E-06,-5.76E-06,NO,NO
0.006995,0.0069975,0.0069945,0.0069955,657,0.0069961,322,55,-3.75E-07,-1.00E-05,-5.67E-06,NO,NO
0.0069955,0.006999,0.0069955,0.0069985,272,0.0069974,184,0,-6.15E-07,-8.43E-06,-1.35E-06,NO,NO
0.0069975,0.0069975,0.0069955,0.006996,46,0.0069968,19,5,-5.10E-07,-3.00E-06,4.23E-06,NO,NO
0.0069955,0.006996,0.006993,0.0069935,116,0.00699365,49,10,-3.24E-06,-3.72E-06,-9.90E-07,NO,NO
0.006993,0.006994,0.006993,0.006994,82,0.00699385,32,15,-7.26E-06,-8.28E-06,-9.59E-06,SELL,NO
0.006994,0.006994,0.0069925,0.0069935,57,0.00699355,22,20,-6.47E-06,-5.40E-06,-5.40E-06,NO,NO
0.0069935,0.006994,0.006993,0.006994,38,0.00699375,20,25,-6.21E-06,-6.60E-06,-3.38E-06,NO,NO
0.006994,0.0069945,0.0069935,0.006994,42,0.00699405,25,30,-4.59E-06,-6.12E-06,6.30E-07,NO,NO
0.006994,0.0069945,0.0069935,0.0069935,60,0.0069939,24,35,-3.30E-06,-4.71E-06,8.10E-07,NO,NO
0.0069935,0.0069935,0.0069915,0.006992,89,0.00699215,31,40,-2.97E-06,-4.14E-06,-4.05E-07,NO,NO
0.006992,0.006992,0.0069905,0.006992,35,0.0069911,15,45,-5.04E-06,-5.73E-06,-5.00E-06,NO,NO
0.006992,0.0069925,0.00699,0.0069905,121,0.0069908,46,50,-5.85E-06,-5.16E-06,-4.50E-06,BUY,NO
0.0069905,0.0069925,0.0069895,0.006992,142,0.00699115,51,55,-6.41E-06,-7.56E-06,-4.82E-06,NO,NO
0.006992,0.006992,0.006989,0.0069915,78,0.00698975,34,0,-4.62E-06,-5.37E-06,9.90E-07,NO,NO
0.0069905,0.0069905,0.0069895,0.0069905,44,0.00699025,20,5,-5.21E-06,-8.01E-06,-2.07E-06,NO,NO
0.006991,0.006991,0.006989,0.00699,26,0.00699075,6,10,-3.69E-06,-5.22E-06,4.95E-07,NO,NO
0.0069905,0.0069905,0.0069895,0.0069895,75,0.0069903,17,15,-3.81E-06,-3.27E-06,5.40E-07,BUY,NO
0.006989,0.0069895,0.006987,0.006987,64,0.00698785,28,20,-0.000004995,-3.96E-06,-2.21E-06,BUY,NO
0.006988,0.0069885,0.006987,0.0069875,38,0.0069877,17,25,-6.65E-06,-6.66E-06,-6.71E-06,SELL,NO
0.006988,0.006989,0.0069875,0.0069875,43,0.00698825,9,30,-5.94E-06,-6.33E-06,-4.68E-06,NO,NO
0.006988,0.0069885,0.0069875,0.0069885,13,0.0069877,3,35,-4.64E-06,-5.64E-06,-1.44E-06,NO,NO
0.0069895,0.0069915,0.0069895,0.0069915,43,0.0069909,17,40,-3.24E-06,-3.99E-06,2.61E-06,NO,NO
0.0069905,0.006991,0.00699,0.00699,14,0.0069905,9,45,7.81E-19,2.19E-06,7.43E-06,BUY,NO
0.00699,0.00699,0.006989,0.006989,33,0.0069897,16,50,-2.85E-07,2.64E-06,3.29E-06,BUY,NO
0.0069895,0.00699,0.006988,0.0069885,125,0.00698905,33,55,-1.05E-06,2.58E-06,-3.60E-07,NO,NO
0.006982,0.006983,0.0069725,0.0069755,270,0.0069766,69,0,-5.69E-06,-5.64E-06,-1.62E-05,NO,NO
0.0069755,0.0069765,0.0069685,0.0069715,89,0.0069717,55,5,-1.65E-05,-3.02E-05,-3.75E-05,SELL,NO
0.0069705,0.006972,0.0069705,0.006971,38,0.00697125,15,10,-2.17E-05,-4.38E-05,-0.000038385,NO,NO
0.0069725,0.0069815,0.0069725,0.006981,45,0.0069768,25,15,-2.00E-05,-4.28E-05,-1.90E-05,NO,NO
0.00698,0.006981,0.006975,0.006975,72,0.0069784,30,20,-1.14E-05,-2.79E-05,1.55E-05,NO,NO
0.006976,0.0069795,0.006974,0.0069795,20,0.0069756,11,25,-1.37E-05,-2.22E-05,9.59E-06,NO,NO
0.006977,0.0069775,0.0069745,0.0069755,11,0.00697575,10,30,-1.56E-05,-1.31E-05,2.84E-06,BUY,NO
0.006974,0.0069775,0.006973,0.0069775,15,0.00697625,7,35,-0.00001779,-5.46E-06,-6.35E-06,NO,NO
0.0069775,0.0069785,0.006977,0.0069775,32,0.0069773,7,40,-1.58E-05,6.69E-06,1.35E-06,NO,NO
0.006977,0.006977,0.006975,0.006975,10,0.0069762,5,45,-1.12E-05,6.27E-06,3.33E-06,NO,NO
0.006975,0.006977,0.0069735,0.006976,15,0.006975,9,50,-7.40E-06,2.10E-07,-2.79E-06,NO,NO
0.006975,0.006976,0.0069725,0.0069725,31,0.0069745,14,55,-2.58E-06,-3.93E-06,-4.28E-06,SELL,NO
0.0069725,0.006976,0.0069725,0.006974,43,0.00697415,27,0,-7.05E-07,-7.20E-06,-8.10E-06,SELL,NO
0.006974,0.006974,0.0069695,0.0069695,85,0.00697115,33,5,-5.55E-07,-5.16E-06,-3.20E-06,NO,NO
0.0069715,0.006973,0.0069715,0.006972,31,0.00697245,17,10,-5.03E-06,-1.21E-05,-8.55E-06,NO,NO
0.006972,0.0069735,0.006971,0.006973,113,0.0069723,31,15,-5.30E-06,-9.51E-06,-3.02E-06,NO,NO
0.0069735,0.006975,0.0069725,0.006974,30,0.0069735,17,20,-4.32E-06,-6.84E-06,1.40E-06,NO,NO
0.006974,0.0069755,0.006974,0.0069755,10,0.0069745,7,25,-2.97E-06,-2.91E-06,5.04E-06,BUY,NO
0.0069765,0.006991,0.0069765,0.0069875,323,0.00698285,156,30,-1.05E-06,4.32E-06,8.33E-06,BUY,NO
0.0069865,0.0069885,0.006984,0.006988,119,0.0069859,53,35,1.02E-05,2.79E-05,3.20E-05,BUY,NO
0.0069865,0.006999,0.0069865,0.006995,290,0.00699475,148,40,1.25E-05,3.29E-05,0.000025245,NO,NO
0.006997,0.006997,0.006991,0.0069935,87,0.0069935,37,45,2.51E-05,5.65E-05,4.10E-05,NO,NO
0.006993,0.006993,0.006988,0.0069915,108,0.00698965,45,50,2.35E-05,4.82E-05,1.44E-05,NO,NO
0.006991,0.0069955,0.006991,0.006991,75,0.006993,24,55,2.07E-05,3.49E-05,-2.25E-06,NO,NO
0.006993,0.0069945,0.0069875,0.006989,106,0.00699045,76,0,2.46E-05,3.32E-05,9.90E-07,NO,NO
0.0069885,0.0069955,0.0069885,0.0069945,193,0.0069941,90,5,2.06E-05,1.19E-05,-7.83E-06,SELL,NO
0.0069945,0.0069975,0.0069895,0.0069895,122,0.0069937,94,10,2.53E-05,1.21E-05,9.00E-06,SELL,NO
0.00699,0.00699,0.0069825,0.0069865,167,0.0069855,93,15,1.93E-05,2.16E-06,-3.47E-06,SELL,NO
0.0069865,0.006988,0.006985,0.0069855,120,0.0069864,80,20,8.18E-06,-1.61E-05,-1.78E-05,SELL,NO
0.0069855,0.006991,0.0069835,0.0069905,116,0.00698695,65,25,1.74E-06,-1.37E-05,-1.43E-05,SELL,NO
0.00699,0.006991,0.0069875,0.0069895,132,0.00698995,74,30,-9.30E-07,-7.98E-06,1.22E-06,NO,NO
0.0069895,0.0069895,0.0069855,0.006987,127,0.0069872,68,35,-1.47E-06,-7.41E-06,9.09E-06,NO,NO
0.006987,0.007012,0.0069865,0.0070055,485,0.00700125,207,40,-6.75E-06,-9.21E-06,-1.89E-06,NO,NO
0.0070055,0.007008,0.0070015,0.0070055,190,0.00700455,108,45,1.41E-05,3.23E-05,4.33E-05,BUY,NO
0.007005,0.007006,0.0069955,0.006996,369,0.00700075,146,50,1.56E-05,3.99E-05,3.25E-05,NO,NO
0.0069965,0.0069965,0.0069915,0.006996,337,0.00699365,140,55,6.98E-06,2.74E-05,6.75E-07,NO,NO
0.006995,0.006996,0.0069905,0.0069925,193,0.0069921,99,0,4.07E-06,1.61E-05,-2.06E-05,NO,NO
0.0069925,0.0069925,0.006986,0.006987,230,0.00698935,88,5,2.85E-06,2.31E-06,-1.97E-05,SELL,NO
0.006986,0.006987,0.0069785,0.00698,520,0.0069821,206,10,-5.55E-07,-1.94E-05,-2.26E-05,SELL,NO
0.0069795,0.0069795,0.0069755,0.0069755,139,0.0069776,76,15,-7.68E-06,-4.23E-05,-3.06E-05,NO,NO
0.0069765,0.0069815,0.0069765,0.0069805,165,0.0069785,71,20,-1.27E-05,-5.52E-05,-2.97E-05,NO,NO
0.0069805,0.0069815,0.0069785,0.00698,240,0.00697965,89,25,-1.42E-05,-4.38E-05,-8.60E-06,NO,NO
0.00698,0.006981,0.006974,0.006979,267,0.0069773,96,30,-1.91E-05,-3.39E-05,1.31E-06,NO,NO
0.0069785,0.006981,0.006978,0.006981,83,0.00697965,38,35,-2.46E-05,-2.74E-05,-1.31E-06,NO,NO
0.0069805,0.006986,0.00698,0.0069845,183,0.00698395,79,40,-2.40E-05,-1.25E-05,4.68E-06,BUY,EXECUTE
0.0069845,0.0069855,0.0069825,0.0069835,72,0.0069838,35,45,-1.62E-05,5.61E-06,1.47E-05,BUY,NO
0.0069835,0.0069885,0.0069825,0.006988,114,0.0069853,65,50,-1.24E-05,1.01E-05,8.91E-06,NO,NO
0.006988,0.006991,0.0069865,0.00699,99,0.00698915,40,55,-3.18E-06,2.01E-05,1.25E-05,NO,NO
0.00699,0.006995,0.0069895,0.006993,117,0.00699115,63,0,5.15E-06,2.59E-05,1.45E-05,NO,NO
0.006993,0.0069935,0.00699,0.0069915,77,0.00699165,51,5,1.22E-05,2.87E-05,1.70E-05,NO,NO
0.006991,0.0069975,0.006991,0.0069965,144,0.0069946,60,10,1.42E-05,2.44E-05,7.25E-06,NO,NO
0.0069965,0.006997,0.006993,0.006993,61,0.00699525,33,15,2.07E-05,2.97E-05,1.41E-05,NO,NO
0.006993,0.006996,0.006993,0.006995,70,0.00699435,43,20,1.84E-05,2.06E-05,3.47E-06,NO,NO
0.006995,0.006996,0.006993,0.006993,66,0.0069946,34,25,1.74E-05,1.76E-05,2.57E-06,NO,NO
0.006992,0.0069935,0.006991,0.006992,99,0.00699215,48,30,1.46E-05,9.57E-06,-5.04E-06,SELL,NO
